id,OrderID,price,quantity,Discount,order_date,product_Id,customer_Id,shipper_Id,employee_Id,supplier_Id,category_Id
1113,10671,17.45,10,0.00,1997-09-17,16,FRANR,1,1,7,3
1114,10671,49.30,10,0.00,1997-09-17,62,FRANR,1,1,29,3
1115,10671,21.05,12,0.00,1997-09-17,65,FRANR,1,1,2,2
1116,10672,263.50,15,0.10,1997-09-17,38,BERGS,2,9,18,1
1117,10672,21.50,12,0.00,1997-09-17,71,BERGS,2,9,15,4
1118,10673,17.45,3,0.00,1997-09-18,16,WILMK,1,2,7,3
1119,10673,14.00,6,0.00,1997-09-18,42,WILMK,1,2,20,5
1120,10673,46.00,6,0.00,1997-09-18,43,WILMK,1,2,20,1
1121,10674,9.00,5,0.00,1997-09-18,23,ISLAT,2,4,9,5
1122,10675,23.25,30,0.00,1997-09-19,14,FRANK,2,5,6,7
1123,10675,32.80,10,0.00,1997-09-19,53,FRANK,2,5,24,6
1124,10675,13.25,30,0.00,1997-09-19,58,FRANK,2,5,27,8
1125,10676,31.00,2,0.00,1997-09-22,10,TORTU,2,2,4,8
1126,10676,9.20,7,0.00,1997-09-22,19,TORTU,2,2,8,3
1127,10676,19.45,21,0.00,1997-09-22,44,TORTU,2,2,20,2
1128,10677,31.23,30,0.15,1997-09-22,26,ANTON,3,1,11,3
1129,10677,2.50,8,0.15,1997-09-22,33,ANTON,3,1,15,4
1130,10678,38.00,100,0.00,1997-09-23,12,SAVEA,3,7,5,4
1131,10678,2.50,30,0.00,1997-09-23,33,SAVEA,3,7,15,4
1132,10678,9.65,120,0.00,1997-09-23,41,SAVEA,3,7,19,8
1133,10678,7.45,30,0.00,1997-09-23,54,SAVEA,3,7,25,6
1134,10679,55.00,12,0.00,1997-09-23,59,BLONP,3,8,28,4
1135,10680,17.45,50,0.25,1997-09-24,16,OLDWO,1,1,7,3
1136,10680,12.50,20,0.25,1997-09-24,31,OLDWO,1,1,14,4
1137,10680,14.00,40,0.25,1997-09-24,42,OLDWO,1,1,20,5
1138,10681,9.20,30,0.10,1997-09-25,19,GREAL,3,3,8,3
1139,10681,10.00,12,0.10,1997-09-25,21,GREAL,3,3,8,3
1140,10681,33.25,28,0.00,1997-09-25,64,GREAL,3,3,12,5
1141,10682,2.50,30,0.00,1997-09-25,33,ANTON,2,3,15,4
1142,10682,17.00,4,0.00,1997-09-25,66,ANTON,2,3,2,2
1143,10682,7.75,30,0.00,1997-09-25,75,ANTON,2,3,12,1
1144,10683,7.00,9,0.00,1997-09-26,52,DUMON,1,2,24,5
1145,10684,18.40,20,0.00,1997-09-26,40,OTTIK,1,3,19,8
1146,10684,9.50,40,0.00,1997-09-26,47,OTTIK,1,3,22,3
1147,10684,34.00,30,0.00,1997-09-26,60,OTTIK,1,3,28,4
1148,10685,31.00,20,0.00,1997-09-29,10,GOURL,2,4,4,8
1149,10685,9.65,4,0.00,1997-09-29,41,GOURL,2,4,19,8
1150,10685,9.50,15,0.00,1997-09-29,47,GOURL,2,4,22,3
1151,10686,39.00,30,0.20,1997-09-30,17,PICCO,1,2,7,6
1152,10686,31.23,15,0.00,1997-09-30,26,PICCO,1,2,11,3
1153,10687,97.00,50,0.25,1997-09-30,9,HUNGO,2,9,4,6
1154,10687,123.79,10,0.00,1997-09-30,29,HUNGO,2,9,12,6
1155,10687,19.00,6,0.25,1997-09-30,36,HUNGO,2,9,17,8
1156,10688,31.00,18,0.10,1997-10-01,10,VAFFE,2,4,4,8
1157,10688,45.60,60,0.10,1997-10-01,28,VAFFE,2,4,12,7
1158,10688,14.00,14,0.00,1997-10-01,34,VAFFE,2,4,16,1
1159,10689,18.00,35,0.25,1997-10-01,1,BERGS,2,1,1,1
1160,10690,38.00,20,0.25,1997-10-02,56,HANAR,1,1,26,5
1161,10690,13.00,30,0.25,1997-10-02,77,HANAR,1,1,12,2
1162,10691,18.00,30,0.00,1997-10-03,1,QUICK,2,2,1,1
1163,10691,123.79,40,0.00,1997-10-03,29,QUICK,2,2,12,6
1164,10691,46.00,40,0.00,1997-10-03,43,QUICK,2,2,20,1
1165,10691,19.45,24,0.00,1997-10-03,44,QUICK,2,2,20,2
1166,10691,49.30,48,0.00,1997-10-03,62,QUICK,2,2,29,3
1167,10692,43.90,20,0.00,1997-10-03,63,ALFKI,2,4,7,2
1168,10693,97.00,6,0.00,1997-10-06,9,WHITC,3,3,4,6
1169,10693,7.45,60,0.15,1997-10-06,54,WHITC,3,3,25,6
1170,10693,36.00,30,0.15,1997-10-06,69,WHITC,3,3,15,4
1171,10693,15.00,15,0.15,1997-10-06,73,WHITC,3,3,17,8
1172,10694,30.00,90,0.00,1997-10-06,7,QUICK,3,8,3,7
1173,10694,55.00,25,0.00,1997-10-06,59,QUICK,3,8,28,4
1174,10694,15.00,50,0.00,1997-10-06,70,QUICK,3,8,7,1
1175,10695,40.00,10,0.00,1997-10-07,8,WILMK,1,7,3,2
1176,10695,38.00,4,0.00,1997-10-07,12,WILMK,1,7,5,4
1177,10695,4.50,20,0.00,1997-10-07,24,WILMK,1,7,10,1
1178,10696,39.00,20,0.00,1997-10-08,17,WHITC,3,8,7,6
1179,10696,12.00,18,0.00,1997-10-08,46,WHITC,3,8,21,8
1180,10697,9.20,7,0.25,1997-10-08,19,LINOD,1,3,8,3
1181,10697,18.00,9,0.25,1997-10-08,35,LINOD,1,3,16,1
1182,10697,13.25,30,0.25,1997-10-08,58,LINOD,1,3,27,8
1183,10697,15.00,30,0.25,1997-10-08,70,LINOD,1,3,7,1
1184,10698,21.00,15,0.00,1997-10-09,11,ERNSH,1,4,5,4
1185,10698,39.00,8,0.05,1997-10-09,17,ERNSH,1,4,7,6
1186,10698,123.79,12,0.05,1997-10-09,29,ERNSH,1,4,12,6
1187,10698,21.05,65,0.05,1997-10-09,65,ERNSH,1,4,2,2
1188,10698,15.00,8,0.05,1997-10-09,70,ERNSH,1,4,7,1
1189,10699,9.50,12,0.00,1997-10-09,47,MORGK,3,3,22,3
1190,10700,18.00,5,0.20,1997-10-10,1,SAVEA,1,3,1,1
1191,10700,14.00,12,0.20,1997-10-10,34,SAVEA,1,3,16,1
1192,10700,12.50,40,0.20,1997-10-10,68,SAVEA,1,3,8,3
1193,10700,21.50,60,0.20,1997-10-10,71,SAVEA,1,3,15,4
1194,10701,55.00,42,0.15,1997-10-13,59,HUNGO,3,6,28,4
1195,10701,21.50,20,0.15,1997-10-13,71,HUNGO,3,6,15,4
1196,10701,18.00,35,0.15,1997-10-13,76,HUNGO,3,6,23,1
1197,10702,10.00,6,0.00,1997-10-13,3,ALFKI,1,4,1,2
1198,10702,18.00,15,0.00,1997-10-13,76,ALFKI,1,4,23,1
1199,10703,19.00,5,0.00,1997-10-14,2,FOLKO,2,6,1,1
1200,10703,55.00,35,0.00,1997-10-14,59,FOLKO,2,6,28,4
1201,10703,15.00,35,0.00,1997-10-14,73,FOLKO,2,6,17,8
1202,10704,22.00,6,0.00,1997-10-14,4,QUEEN,1,6,2,2
1203,10704,4.50,35,0.00,1997-10-14,24,QUEEN,1,6,10,1
1204,10704,12.75,24,0.00,1997-10-14,48,QUEEN,1,6,22,3
1205,10705,12.50,20,0.00,1997-10-15,31,HILAA,2,9,14,4
1206,10705,32.00,4,0.00,1997-10-15,32,HILAA,2,9,14,4
1207,10706,17.45,20,0.00,1997-10-16,16,OLDWO,3,8,7,3
1208,10706,46.00,24,0.00,1997-10-16,43,OLDWO,3,8,20,1
1209,10706,55.00,8,0.00,1997-10-16,59,OLDWO,3,8,28,4
1210,10707,24.00,21,0.00,1997-10-16,55,AROUT,3,4,25,6
1211,10707,19.50,40,0.00,1997-10-16,57,AROUT,3,4,26,5
1212,10707,15.00,28,0.15,1997-10-16,70,AROUT,3,4,7,1
1213,10708,21.35,4,0.00,1997-10-17,5,THEBI,2,6,2,2
1214,10708,19.00,5,0.00,1997-10-17,36,THEBI,2,6,17,8
1215,10709,40.00,40,0.00,1997-10-17,8,GOURL,3,1,3,2
1216,10709,53.00,28,0.00,1997-10-17,51,GOURL,3,1,24,7
1217,10709,34.00,10,0.00,1997-10-17,60,GOURL,3,1,28,4
1218,10710,9.20,5,0.00,1997-10-20,19,FRANS,1,1,8,3
1219,10710,9.50,5,0.00,1997-10-20,47,FRANS,1,1,22,3
1220,10711,9.20,12,0.00,1997-10-21,19,SAVEA,2,5,8,3
1221,10711,9.65,42,0.00,1997-10-21,41,SAVEA,2,5,19,8
1222,10711,32.80,120,0.00,1997-10-21,53,SAVEA,2,5,24,6
1223,10712,32.80,3,0.05,1997-10-21,53,HUNGO,1,3,24,6
1224,10712,38.00,30,0.00,1997-10-21,56,HUNGO,1,3,26,5
1225,10713,31.00,18,0.00,1997-10-22,10,SAVEA,1,1,4,8
1226,10713,31.23,30,0.00,1997-10-22,26,SAVEA,1,1,11,3
1227,10713,9.50,110,0.00,1997-10-22,45,SAVEA,1,1,21,8
1228,10713,12.00,24,0.00,1997-10-22,46,SAVEA,1,1,21,8
1229,10714,19.00,30,0.25,1997-10-22,2,SAVEA,3,5,1,1
1230,10714,39.00,27,0.25,1997-10-22,17,SAVEA,3,5,7,6
1231,10714,9.50,50,0.25,1997-10-22,47,SAVEA,3,5,22,3
1232,10714,38.00,18,0.25,1997-10-22,56,SAVEA,3,5,26,5
1233,10714,13.25,12,0.25,1997-10-22,58,SAVEA,3,5,27,8
1234,10715,31.00,21,0.00,1997-10-23,10,BONAP,1,3,4,8
1235,10715,21.50,30,0.00,1997-10-23,71,BONAP,1,3,15,4
1236,10716,10.00,5,0.00,1997-10-24,21,RANCH,2,4,8,3
1237,10716,53.00,7,0.00,1997-10-24,51,RANCH,2,4,24,7
1238,10716,28.50,10,0.00,1997-10-24,61,RANCH,2,4,29,2
1239,10717,10.00,32,0.05,1997-10-24,21,FRANK,2,1,8,3
1240,10717,7.45,15,0.00,1997-10-24,54,FRANK,2,1,25,6
1241,10717,36.00,25,0.05,1997-10-24,69,FRANK,2,1,15,4
1242,10718,38.00,36,0.00,1997-10-27,12,KOENE,3,1,5,4
1243,10718,17.45,20,0.00,1997-10-27,16,KOENE,3,1,7,3
1244,10718,19.00,40,0.00,1997-10-27,36,KOENE,3,1,17,8
1245,10718,49.30,20,0.00,1997-10-27,62,KOENE,3,1,29,3
1246,10719,62.50,12,0.25,1997-10-27,18,LETSS,2,8,7,8
1247,10719,25.89,3,0.25,1997-10-27,30,LETSS,2,8,13,8
1248,10719,7.45,40,0.25,1997-10-27,54,LETSS,2,8,25,6
1249,10720,18.00,21,0.00,1997-10-28,35,QUEDE,2,8,16,1
1250,10720,21.50,8,0.00,1997-10-28,71,QUEDE,2,8,15,4
1251,10721,19.45,50,0.05,1997-10-29,44,QUICK,3,5,20,2
1252,10722,19.00,3,0.00,1997-10-29,2,SAVEA,1,8,1,1
1253,10722,12.50,50,0.00,1997-10-29,31,SAVEA,1,8,14,4
1254,10722,12.50,45,0.00,1997-10-29,68,SAVEA,1,8,8,3
1255,10722,7.75,42,0.00,1997-10-29,75,SAVEA,1,8,12,1
1256,10723,31.23,15,0.00,1997-10-30,26,WHITC,1,3,11,3
1257,10724,31.00,16,0.00,1997-10-30,10,MEREP,2,8,4,8
1258,10724,28.50,5,0.00,1997-10-30,61,MEREP,2,8,29,2
1259,10725,9.65,12,0.00,1997-10-31,41,FAMIA,3,4,19,8
1260,10725,7.00,4,0.00,1997-10-31,52,FAMIA,3,4,24,5
1261,10725,24.00,6,0.00,1997-10-31,55,FAMIA,3,4,25,6
1262,10726,22.00,25,0.00,1997-11-03,4,EASTC,1,4,2,2
1263,10726,21.00,5,0.00,1997-11-03,11,EASTC,1,4,5,4
1264,10727,39.00,20,0.05,1997-11-03,17,REGGC,1,2,7,6
1265,10727,38.00,10,0.05,1997-11-03,56,REGGC,1,2,26,5
1266,10727,55.00,10,0.05,1997-11-03,59,REGGC,1,2,28,4
1267,10728,25.89,15,0.00,1997-11-04,30,QUEEN,2,4,13,8
1268,10728,18.40,6,0.00,1997-11-04,40,QUEEN,2,4,19,8
1269,10728,24.00,12,0.00,1997-11-04,55,QUEEN,2,4,25,6
1270,10728,34.00,15,0.00,1997-11-04,60,QUEEN,2,4,28,4
1271,10729,18.00,50,0.00,1997-11-04,1,LINOD,3,8,1,1
1272,10729,10.00,30,0.00,1997-11-04,21,LINOD,3,8,8,3
1273,10729,16.25,40,0.00,1997-11-04,50,LINOD,3,8,23,3
1274,10730,17.45,15,0.05,1997-11-05,16,BONAP,1,5,7,3
1275,10730,12.50,3,0.05,1997-11-05,31,BONAP,1,5,14,4
1276,10730,21.05,10,0.05,1997-11-05,65,BONAP,1,5,2,2
1277,10731,10.00,40,0.05,1997-11-06,21,CHOPS,1,7,8,3
1278,10731,53.00,30,0.05,1997-11-06,51,CHOPS,1,7,24,7
1279,10732,18.00,20,0.00,1997-11-06,76,BONAP,1,3,23,1
1280,10733,23.25,16,0.00,1997-11-07,14,BERGS,3,1,6,7
1281,10733,45.60,20,0.00,1997-11-07,28,BERGS,3,1,12,7
1282,10733,7.00,25,0.00,1997-11-07,52,BERGS,3,1,24,5
1283,10734,25.00,30,0.00,1997-11-07,6,GOURL,3,2,3,2
1284,10734,25.89,15,0.00,1997-11-07,30,GOURL,3,2,13,8
1285,10734,18.00,20,0.00,1997-11-07,76,GOURL,3,2,23,1
1286,10735,28.50,20,0.10,1997-11-10,61,LETSS,2,6,29,2
1287,10735,13.00,2,0.10,1997-11-10,77,LETSS,2,6,12,2
1288,10736,21.05,40,0.00,1997-11-11,65,HUNGO,2,9,2,2
1289,10736,7.75,20,0.00,1997-11-11,75,HUNGO,2,9,12,1
1290,10737,6.00,4,0.00,1997-11-11,13,VINET,2,2,6,8
1291,10737,9.65,12,0.00,1997-11-11,41,VINET,2,2,19,8
1292,10738,17.45,3,0.00,1997-11-12,16,SPECD,1,2,7,3
1293,10739,19.00,6,0.00,1997-11-12,36,VINET,3,3,17,8
1294,10739,7.00,18,0.00,1997-11-12,52,VINET,3,3,24,5
1295,10740,45.60,5,0.20,1997-11-13,28,WHITC,2,4,12,7
1296,10740,18.00,35,0.20,1997-11-13,35,WHITC,2,4,16,1
1297,10740,9.50,40,0.20,1997-11-13,45,WHITC,2,4,21,8
1298,10740,38.00,14,0.20,1997-11-13,56,WHITC,2,4,26,5
1299,10741,19.00,15,0.20,1997-11-14,2,AROUT,3,4,1,1
1300,10742,10.00,20,0.00,1997-11-14,3,BOTTM,3,3,1,2
1301,10742,34.00,50,0.00,1997-11-14,60,BOTTM,3,3,28,4
1302,10742,34.80,35,0.00,1997-11-14,72,BOTTM,3,3,14,4
1303,10743,12.00,28,0.05,1997-11-17,46,AROUT,2,1,21,8
1304,10744,18.40,50,0.20,1997-11-17,40,VAFFE,1,6,19,8
1305,10745,62.50,24,0.00,1997-11-18,18,QUICK,1,9,7,8
1306,10745,19.45,16,0.00,1997-11-18,44,QUICK,1,9,20,2
1307,10745,55.00,45,0.00,1997-11-18,59,QUICK,1,9,28,4
1308,10745,34.80,7,0.00,1997-11-18,72,QUICK,1,9,14,4
1309,10746,6.00,6,0.00,1997-11-19,13,CHOPS,3,1,6,8
1310,10746,14.00,28,0.00,1997-11-19,42,CHOPS,3,1,20,5
1311,10746,49.30,9,0.00,1997-11-19,62,CHOPS,3,1,29,3
1312,10746,36.00,40,0.00,1997-11-19,69,CHOPS,3,1,15,4
1313,10747,12.50,8,0.00,1997-11-19,31,PICCO,1,6,14,4
1314,10747,9.65,35,0.00,1997-11-19,41,PICCO,1,6,19,8
1315,10747,43.90,9,0.00,1997-11-19,63,PICCO,1,6,7,2
1316,10747,36.00,30,0.00,1997-11-19,69,PICCO,1,6,15,4
1317,10748,9.00,44,0.00,1997-11-20,23,SAVEA,1,3,9,5
1318,10748,18.40,40,0.00,1997-11-20,40,SAVEA,1,3,19,8
1319,10748,38.00,28,0.00,1997-11-20,56,SAVEA,1,3,26,5
1320,10749,38.00,15,0.00,1997-11-20,56,ISLAT,2,4,26,5
1321,10749,55.00,6,0.00,1997-11-20,59,ISLAT,2,4,28,4
1322,10749,18.00,10,0.00,1997-11-20,76,ISLAT,2,4,23,1
1323,10750,23.25,5,0.15,1997-11-21,14,WARTH,1,9,6,7
1324,10750,9.50,40,0.15,1997-11-21,45,WARTH,1,9,21,8
1325,10750,55.00,25,0.15,1997-11-21,59,WARTH,1,9,28,4
1326,10751,31.23,12,0.10,1997-11-24,26,RICSU,3,3,11,3
1327,10751,25.89,30,0.00,1997-11-24,30,RICSU,3,3,13,8
1328,10751,16.25,20,0.10,1997-11-24,50,RICSU,3,3,23,3
1329,10751,15.00,15,0.00,1997-11-24,73,RICSU,3,3,17,8
1330,10752,18.00,8,0.00,1997-11-24,1,NORTS,3,2,1,1
1331,10752,36.00,3,0.00,1997-11-24,69,NORTS,3,2,15,4
1332,10753,9.50,4,0.00,1997-11-25,45,FRANS,1,3,21,8
1333,10753,10.00,5,0.00,1997-11-25,74,FRANS,1,3,4,7
1334,10754,18.40,3,0.00,1997-11-25,40,MAGAA,3,6,19,8
1335,10755,9.50,30,0.25,1997-11-26,47,BONAP,2,4,22,3
1336,10755,38.00,30,0.25,1997-11-26,56,BONAP,2,4,26,5
1337,10755,19.50,14,0.25,1997-11-26,57,BONAP,2,4,26,5
1338,10755,36.00,25,0.25,1997-11-26,69,BONAP,2,4,15,4
1339,10756,62.50,21,0.20,1997-11-27,18,SPLIR,2,8,7,8
1340,10756,19.00,20,0.20,1997-11-27,36,SPLIR,2,8,17,8
1341,10756,12.50,6,0.20,1997-11-27,68,SPLIR,2,8,8,3
1342,10756,36.00,20,0.20,1997-11-27,69,SPLIR,2,8,15,4
1343,10757,14.00,30,0.00,1997-11-27,34,SAVEA,1,6,16,1
1344,10757,55.00,7,0.00,1997-11-27,59,SAVEA,1,6,28,4
1345,10757,49.30,30,0.00,1997-11-27,62,SAVEA,1,6,29,3
1346,10757,33.25,24,0.00,1997-11-27,64,SAVEA,1,6,12,5
1347,10758,31.23,20,0.00,1997-11-28,26,RICSU,3,3,11,3
1348,10758,7.00,60,0.00,1997-11-28,52,RICSU,3,3,24,5
1349,10758,15.00,40,0.00,1997-11-28,70,RICSU,3,3,7,1
1350,10759,32.00,10,0.00,1997-11-28,32,ANATR,3,3,14,4
1351,10760,14.00,12,0.25,1997-12-01,25,MAISD,1,4,11,3
1352,10760,43.90,40,0.00,1997-12-01,27,MAISD,1,4,11,3
1353,10760,46.00,30,0.25,1997-12-01,43,MAISD,1,4,20,1
1354,10761,14.00,35,0.25,1997-12-02,25,RATTC,2,5,11,3
1355,10761,7.75,18,0.00,1997-12-02,75,RATTC,2,5,12,1
1356,10762,18.00,16,0.00,1997-12-02,39,FOLKO,1,3,18,1
1357,10762,9.50,30,0.00,1997-12-02,47,FOLKO,1,3,22,3
1358,10762,53.00,28,0.00,1997-12-02,51,FOLKO,1,3,24,7
1359,10762,38.00,60,0.00,1997-12-02,56,FOLKO,1,3,26,5
1360,10763,10.00,40,0.00,1997-12-03,21,FOLIG,3,3,8,3
1361,10763,21.00,6,0.00,1997-12-03,22,FOLIG,3,3,9,5
1362,10763,4.50,20,0.00,1997-12-03,24,FOLIG,3,3,10,1
1363,10764,10.00,20,0.10,1997-12-03,3,ERNSH,3,6,1,2
1364,10764,18.00,130,0.10,1997-12-03,39,ERNSH,3,6,18,1
1365,10765,21.05,80,0.10,1997-12-04,65,QUICK,3,3,2,2
1366,10766,19.00,40,0.00,1997-12-05,2,OTTIK,1,4,1,1
1367,10766,30.00,35,0.00,1997-12-05,7,OTTIK,1,4,3,7
1368,10766,12.50,40,0.00,1997-12-05,68,OTTIK,1,4,8,3
1369,10767,14.00,2,0.00,1997-12-05,42,SUPRD,3,4,20,5
1370,10768,21.00,4,0.00,1997-12-08,22,AROUT,2,3,9,5
1371,10768,12.50,50,0.00,1997-12-08,31,AROUT,2,3,14,4
1372,10768,34.00,15,0.00,1997-12-08,60,AROUT,2,3,28,4
1373,10768,21.50,12,0.00,1997-12-08,71,AROUT,2,3,15,4
1374,10769,9.65,30,0.05,1997-12-08,41,VAFFE,1,3,19,8
1375,10769,7.00,15,0.05,1997-12-08,52,VAFFE,1,3,24,5
1376,10769,28.50,20,0.00,1997-12-08,61,VAFFE,1,3,29,2
1377,10769,49.30,15,0.00,1997-12-08,62,VAFFE,1,3,29,3
1378,10770,21.00,15,0.25,1997-12-09,11,HANAR,3,8,5,4
1379,10771,21.50,16,0.00,1997-12-10,71,ERNSH,2,9,15,4
1380,10772,123.79,18,0.00,1997-12-10,29,LEHMS,2,3,12,6
1381,10772,55.00,25,0.00,1997-12-10,59,LEHMS,2,3,28,4
1382,10773,39.00,33,0.00,1997-12-11,17,ERNSH,3,1,7,6
1383,10773,12.50,70,0.20,1997-12-11,31,ERNSH,3,1,14,4
1384,10773,7.75,7,0.20,1997-12-11,75,ERNSH,3,1,12,1
1385,10774,12.50,2,0.25,1997-12-11,31,FOLKO,1,4,14,4
1386,10774,17.00,50,0.00,1997-12-11,66,FOLKO,1,4,2,2
1387,10775,31.00,6,0.00,1997-12-12,10,THECR,1,7,4,8
1388,10775,14.00,3,0.00,1997-12-12,67,THECR,1,7,16,1
1389,10776,12.50,16,0.05,1997-12-15,31,ERNSH,3,1,14,4
1390,10776,14.00,12,0.05,1997-12-15,42,ERNSH,3,1,20,5
1391,10776,9.50,27,0.05,1997-12-15,45,ERNSH,3,1,21,8
1392,10776,53.00,120,0.05,1997-12-15,51,ERNSH,3,1,24,7
1393,10777,14.00,20,0.20,1997-12-15,42,GOURL,2,7,20,5
1394,10778,9.65,10,0.00,1997-12-16,41,BERGS,1,3,19,8
1395,10779,17.45,20,0.00,1997-12-16,16,MORGK,2,3,7,3
1396,10779,49.30,20,0.00,1997-12-16,62,MORGK,2,3,29,3
1397,10780,15.00,35,0.00,1997-12-16,70,LILAS,1,2,7,1
1398,10780,13.00,15,0.00,1997-12-16,77,LILAS,1,2,12,2
1399,10781,7.45,3,0.20,1997-12-17,54,WARTH,3,2,25,6
1400,10781,38.00,20,0.20,1997-12-17,56,WARTH,3,2,26,5
1401,10781,10.00,35,0.00,1997-12-17,74,WARTH,3,2,4,7
1402,10782,12.50,1,0.00,1997-12-17,31,CACTU,3,9,14,4
1403,10783,12.50,10,0.00,1997-12-18,31,HANAR,2,4,14,4
1404,10783,263.50,5,0.00,1997-12-18,38,HANAR,2,4,18,1
1405,10784,19.00,30,0.00,1997-12-18,36,MAGAA,3,4,17,8
1406,10784,18.00,2,0.15,1997-12-18,39,MAGAA,3,4,18,1
1407,10784,34.80,30,0.15,1997-12-18,72,MAGAA,3,4,14,4
1408,10785,31.00,10,0.00,1997-12-18,10,GROSR,3,1,4,8
1409,10785,7.75,10,0.00,1997-12-18,75,GROSR,3,1,12,1
1410,10786,40.00,30,0.20,1997-12-19,8,QUEEN,1,8,3,2
1411,10786,25.89,15,0.20,1997-12-19,30,QUEEN,1,8,13,8
1412,10786,7.75,42,0.20,1997-12-19,75,QUEEN,1,8,12,1
1413,10787,19.00,15,0.05,1997-12-19,2,LAMAI,1,2,1,1
1414,10787,123.79,20,0.05,1997-12-19,29,LAMAI,1,2,12,6
1415,10788,9.20,50,0.05,1997-12-22,19,QUICK,2,1,8,3
1416,10788,7.75,40,0.05,1997-12-22,75,QUICK,2,1,12,1
1417,10789,62.50,30,0.00,1997-12-22,18,FOLIG,2,1,7,8
1418,10789,18.00,15,0.00,1997-12-22,35,FOLIG,2,1,16,1
1419,10789,43.90,30,0.00,1997-12-22,63,FOLIG,2,1,7,2
1420,10789,12.50,18,0.00,1997-12-22,68,FOLIG,2,1,8,3
1421,10790,30.00,3,0.15,1997-12-22,7,GOURL,1,6,3,7
1422,10790,38.00,20,0.15,1997-12-22,56,GOURL,1,6,26,5
1423,10791,123.79,14,0.05,1997-12-23,29,FRANK,2,6,12,6
1424,10791,9.65,20,0.05,1997-12-23,41,FRANK,2,6,19,8
1425,10792,19.00,10,0.00,1997-12-23,2,WOLZA,3,1,1,1
1426,10792,7.45,3,0.00,1997-12-23,54,WOLZA,3,1,25,6
1427,10792,12.50,15,0.00,1997-12-23,68,WOLZA,3,1,8,3
1428,10793,9.65,14,0.00,1997-12-24,41,AROUT,3,3,19,8
1429,10793,7.00,8,0.00,1997-12-24,52,AROUT,3,3,24,5
1430,10794,23.25,15,0.20,1997-12-24,14,QUEDE,1,6,6,7
1431,10794,7.45,6,0.20,1997-12-24,54,QUEDE,1,6,25,6
1432,10795,17.45,65,0.00,1997-12-24,16,ERNSH,2,8,7,3
1433,10795,39.00,35,0.25,1997-12-24,17,ERNSH,2,8,7,6
1434,10796,31.23,21,0.20,1997-12-25,26,HILAA,1,3,11,3
1435,10796,19.45,10,0.00,1997-12-25,44,HILAA,1,3,20,2
1436,10796,33.25,35,0.20,1997-12-25,64,HILAA,1,3,12,5
1437,10796,36.00,24,0.20,1997-12-25,69,HILAA,1,3,15,4
1438,10797,21.00,20,0.00,1997-12-25,11,DRACD,2,7,5,4
1439,10798,49.30,2,0.00,1997-12-26,62,ISLAT,1,2,29,3
1440,10798,34.80,10,0.00,1997-12-26,72,ISLAT,1,2,14,4
1441,10799,6.00,20,0.15,1997-12-26,13,KOENE,3,9,6,8
1442,10799,4.50,20,0.15,1997-12-26,24,KOENE,3,9,10,1
1443,10799,55.00,25,0.00,1997-12-26,59,KOENE,3,9,28,4
1444,10800,21.00,50,0.10,1997-12-26,11,SEVES,3,1,5,4
1445,10800,53.00,10,0.10,1997-12-26,51,SEVES,3,1,24,7
1446,10800,7.45,7,0.10,1997-12-26,54,SEVES,3,1,25,6
1447,10801,39.00,40,0.25,1997-12-29,17,BOLID,2,4,7,6
1448,10801,123.79,20,0.25,1997-12-29,29,BOLID,2,4,12,6
1449,10802,25.89,25,0.25,1997-12-29,30,SIMOB,2,4,13,8
1450,10802,53.00,30,0.25,1997-12-29,51,SIMOB,2,4,24,7
1451,10802,24.00,60,0.25,1997-12-29,55,SIMOB,2,4,25,6
1452,10802,49.30,5,0.25,1997-12-29,62,SIMOB,2,4,29,3
1453,10803,9.20,24,0.05,1997-12-30,19,WELLI,1,4,8,3
1454,10803,14.00,15,0.05,1997-12-30,25,WELLI,1,4,11,3
1455,10803,55.00,15,0.05,1997-12-30,59,WELLI,1,4,28,4
1456,10804,31.00,36,0.00,1997-12-30,10,SEVES,2,6,4,8
1457,10804,45.60,24,0.00,1997-12-30,28,SEVES,2,6,12,7
1458,10804,20.00,4,0.15,1997-12-30,49,SEVES,2,6,23,3
1459,10805,14.00,10,0.00,1997-12-30,34,THEBI,3,2,16,1
1460,10805,263.50,10,0.00,1997-12-30,38,THEBI,3,2,18,1
1461,10806,19.00,20,0.25,1997-12-31,2,VICTE,2,3,1,1
1462,10806,21.05,2,0.00,1997-12-31,65,VICTE,2,3,2,2
1463,10806,10.00,15,0.25,1997-12-31,74,VICTE,2,3,4,7
1464,10807,18.40,1,0.00,1997-12-31,40,FRANS,1,4,19,8
1465,10808,38.00,20,0.15,1998-01-01,56,OLDWO,3,2,26,5
1466,10808,18.00,50,0.15,1998-01-01,76,OLDWO,3,2,23,1
1467,10809,7.00,20,0.00,1998-01-01,52,WELLI,1,7,24,5
1468,10810,6.00,7,0.00,1998-01-01,13,LAUGB,3,2,6,8
1469,10810,14.00,5,0.00,1998-01-01,25,LAUGB,3,2,11,3
1470,10810,15.00,5,0.00,1998-01-01,70,LAUGB,3,2,7,1
1471,10811,9.20,15,0.00,1998-01-02,19,LINOD,1,8,8,3
1472,10811,9.00,18,0.00,1998-01-02,23,LINOD,1,8,9,5
1473,10811,18.40,30,0.00,1998-01-02,40,LINOD,1,8,19,8
1474,10812,12.50,16,0.10,1998-01-02,31,REGGC,1,5,14,4
1475,10812,34.80,40,0.10,1998-01-02,72,REGGC,1,5,14,4
